epoch,elapsed,loss,acc,val_loss,val_acc
0,42.59007024765015,0.346155738493,0.893966666698,0.0839049281999,0.975
1,41.73328161239624,0.11680600164,0.965733333333,0.0582027991472,0.9826
2,41.96313142776489,0.0883223745942,0.973350000032,0.0470050199144,0.9839
3,42.133472204208374,0.074405183961,0.978683333333,0.0400601274848,0.9869
4,42.115808963775635,0.0655435722331,0.9802,0.0377729589044,0.9871
5,42.82816815376282,0.0565666989783,0.983733333302,0.0347880303195,0.9875
6,42.120643854141235,0.0526887356311,0.984266666667,0.0338503556915,0.9886
7,42.300100803375244,0.0487733320872,0.985216666635,0.0304057557379,0.9891
8,41.91801071166992,0.0450183422198,0.986516666667,0.0298279766195,0.9898
9,41.723471879959106,0.0417523419763,0.9875,0.0297211045496,0.9902
10,41.82302975654602,0.0406479977325,0.9875,0.0313542646967,0.989
11,41.64881205558777,0.0377272245889,0.988483333333,0.0264867125778,0.9903
